Row_ID,Entry_ID,Order_Date,Ship_Date,Customer,Shipping_Agency,Avergae_shipping_time_in_Days,Cost:_up_to_1lbs_(JMD),Parish,Parking,_Efficient_Staff,Pick_up_wait_tme,Outbound_Shipping,Product_ID,Category,Sub-Category,Product_Name,Quantity,Processing_fee,Total_cost,Customer_review
2587,CA-2017-131695,10/12/2020,10/18/2020,Ralph Arnett,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,7,0%,"$4,900.00 ",Good Condtion
2588,CA-2017-131695,10/12/2020,10/18/2020,Ralph Arnett,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",1,0%,$700.00 ,Good Prices
2589,CA-2016-137729,8/18/2019,8/22/2019,Barry Franz,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",1,0%,$624.00 ,Cheapest Shipping Company
2590,CA-2016-137729,8/18/2019,8/22/2019,Barry Franz,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,3,20%,"$2,246.40 ",Professional
2591,US-2016-115455,12/22/2019,12/28/2019,Sanjit Engle,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",2,60%,"$7,272.73 ",Good Condtion
2592,US-2016-115455,12/22/2019,12/28/2019,Sanjit Engle,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,3,50%,"$10,227.27 ",Cheapest Shipping Company
2593,CA-2017-128300,3/8/2021,3/10/2021,Roland Schwarz,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,2,0%,"$1,000.00 ",Very Log Wait
2594,CA-2017-128300,3/8/2021,3/10/2021,Roland Schwarz,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",8,0%,"$4,000.00 ",Fast
2595,CA-2017-149048,8/25/2020,8/29/2020,Brian Moss,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,2,0%,"$1,200.00 ",Speed
2596,CA-2017-149048,8/25/2020,8/29/2020,Brian Moss,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,3,0%,"$1,800.00 ",Reseanable Cost
2597,CA-2017-149048,8/25/2020,8/29/2020,Brian Moss,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,3,0%,"$1,800.00 ",No Partking
2598,CA-2017-149048,8/25/2020,8/29/2020,Brian Moss,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,2,0%,"$1,200.00 ",Effeciency 
2599,CA-2017-149048,8/25/2020,8/29/2020,Brian Moss,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),3,0%,"$1,800.00 ",Limited Parking
2600,CA-2017-108553,8/5/2020,8/11/2020,Sally Knutson,Flash ship Courier-St. Catherine,4,$700.00 ,St. Catherine, -   ,2,5, -   ,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,2,0%,"$1,400.00 ",Speed
2601,CA-2017-108553,8/5/2020,8/11/2020,Sally Knutson,Flash ship Courier-St. Catherine,4,$700.00 ,St. Catherine, -   ,2,5, -   ,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",7,0%,"$4,900.00 ",Friendly
2602,CA-2016-165848,9/17/2019,9/17/2019,Edward Nazzal,DHL-St. Ann,4,"$2,272.73 ",St. Ann,4,2,3, -   ,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,3,0%,"$6,818.18 ",Great Time
2603,CA-2016-165848,9/17/2019,9/17/2019,Edward Nazzal,DHL-St. Ann,4,"$2,272.73 ",St. Ann,4,2,3, -   ,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,3,0%,"$6,818.18 ",No Partking
2604,CA-2016-165848,9/17/2019,9/17/2019,Edward Nazzal,DHL-St. Ann,4,"$2,272.73 ",St. Ann,4,2,3, -   ,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1,20%,"$2,727.27 ",Very Log Wait
2605,CA-2016-165848,9/17/2019,9/17/2019,Edward Nazzal,DHL-St. Ann,4,"$2,272.73 ",St. Ann,4,2,3, -   ,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",4,0%,"$9,090.91 ",Unprofessional
2606,CA-2014-112718,3/30/2020,4/4/2020,Kean Nguyen,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,1,70%,"$1,275.00 ",Long Line
2607,CA-2016-154053,6/17/2019,6/23/2019,Michael Granlund,Klick and Ship-Kingston,3,$750.00 ,Kingston, -   ,5,3, -   ,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,1,0%,$750.00 ,No Partking
2608,CA-2014-127446,3/9/2020,3/14/2020,Matt Collister,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,3,20%,"$2,700.00 ",No Partking
2609,CA-2014-127446,3/9/2020,3/14/2020,Matt Collister,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-LA-10001317,Office Supplies,Labels,Avery 520,1,20%,$900.00 ,Long Line
2610,CA-2014-127446,3/9/2020,3/14/2020,Matt Collister,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,5,30%,"$4,875.00 ",Reseanable Cost
2611,CA-2014-127446,3/9/2020,3/14/2020,Matt Collister,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-LA-10000248,Office Supplies,Labels,Avery 52,2,20%,"$1,800.00 ",Speedy Devlivery 
2612,CA-2014-127446,3/9/2020,3/14/2020,Matt Collister,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,3,20%,"$2,700.00 ",Reseanable Cost
2613,CA-2014-127446,3/9/2020,3/14/2020,Matt Collister,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",3,60%,"$3,600.00 ",Fast
2614,CA-2016-137204,8/11/2019,8/18/2019,Bill Overfelt,Press ship Ja-Kingston,5,$450.00 ,Kingston,2,3,3, -   ,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",2,20%,"$1,080.00 ",Very Log Wait
2615,CA-2014-147298,8/8/2019,8/15/2019,Aleksandra Gannaway,DHL-St. Ann,4,"$2,272.73 ",St. Ann,4,2,3, -   ,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,3,20%,"$8,181.82 ",Great Service
2616,CA-2014-147298,8/8/2019,8/15/2019,Aleksandra Gannaway,DHL-St. Ann,4,"$2,272.73 ",St. Ann,4,2,3, -   ,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",6,20%,"$16,363.64 ",Fast
2617,CA-2017-147942,7/14/2020,7/18/2020,Maribeth Schnelling,AKW shipping-Kingston,10,$600.00 ,Kingston, -   ,5,3, -   ,OFF-LA-10003663,Office Supplies,Labels,Avery 498,2,0%,"$1,200.00 ",Reseanable Cost
2618,CA-2017-147942,7/14/2020,7/18/2020,Maribeth Schnelling,AKW shipping-Kingston,10,$600.00 ,Kingston, -   ,5,3, -   ,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,13,20%,"$9,360.00 ",Limited Parking
2619,CA-2017-115931,4/5/2021,4/9/2021,Jim Mitchum,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,3,0%,"$1,350.00 ",Cheapest Shipping Company
2620,CA-2017-115931,4/5/2021,4/9/2021,Jim Mitchum,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",4,20%,"$2,160.00 ",No Partking
2621,CA-2017-115931,4/5/2021,4/9/2021,Jim Mitchum,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,3,0%,"$1,350.00 ",Speed
2622,CA-2017-115931,4/5/2021,4/9/2021,Jim Mitchum,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,OFF-LA-10001404,Office Supplies,Labels,Avery 517,5,0%,"$2,250.00 ",Speedy Devlivery 
2623,CA-2014-164861,3/17/2020,3/20/2020,Matthew Clasen,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,4,0%,"$2,000.00 ",Courteryous 
2624,CA-2017-127180,2/3/2021,2/5/2021,Tom Ashbrook,MD Courier-Kingston,10,$500.00 ,Kingston,4,4,5, -   ,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,4,20%,"$2,400.00 ",No Partking
2625,CA-2017-127180,2/3/2021,2/5/2021,Tom Ashbrook,MD Courier-Kingston,10,$500.00 ,Kingston,4,4,5, -   ,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,8,0%,"$4,000.00 ",Courteryous 
2626,CA-2017-127180,2/3/2021,2/5/2021,Tom Ashbrook,MD Courier-Kingston,10,$500.00 ,Kingston,4,4,5, -   ,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,5,0%,"$2,500.00 ",No Partking
2627,CA-2017-127180,2/3/2021,2/5/2021,Tom Ashbrook,MD Courier-Kingston,10,$500.00 ,Kingston,4,4,5, -   ,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,1,0%,$500.00 ,Effeciency 
2628,US-2017-165344,2/25/2021,2/27/2021,Sean Braxton,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,4,20%,"$3,600.00 ",Limited Parking
2629,US-2017-165344,2/25/2021,2/27/2021,Sean Braxton,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,7,70%,"$8,925.00 ",Good Condtion
2630,US-2017-165344,2/25/2021,2/27/2021,Sean Braxton,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,10,70%,"$12,750.00 ",Cheapest Shipping Company
2631,CA-2015-168186,12/23/2020,12/28/2020,Aimee Bixby,Press ship Ja-Kingston,5,$450.00 ,Kingston,2,3,3, -   ,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,3,0%,"$1,350.00 ",Cheapest Shipping Company
2632,US-2017-110604,8/27/2020,9/1/2020,Jason Fortune-,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,2,0%,$900.00 ,Fast
2633,US-2017-110604,8/27/2020,9/1/2020,Jason Fortune-,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,2,20%,"$1,080.00 ",Great Time
2634,US-2017-110604,8/27/2020,9/1/2020,Jason Fortune-,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1,20%,$540.00 ,Speed
2635,CA-2015-116750,10/17/2020,10/22/2020,Barbara Fisher,AKW shipping-Kingston,10,$600.00 ,Kingston, -   ,5,3, -   ,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,2,20%,"$1,440.00 ",Reseanable Cost
2636,CA-2015-116750,10/17/2020,10/22/2020,Barbara Fisher,AKW shipping-Kingston,10,$600.00 ,Kingston, -   ,5,3, -   ,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,5,70%,"$5,100.00 ",Speedy Devlivery 
2637,CA-2015-162369,11/27/2020,12/1/2020,Tim Taslimi,DHL-St. Andrew,4,"$2,272.73 ",St. Andrew,4,3,5, -   ,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,2,0%,"$4,545.45 ",Good Condtion
2638,CA-2017-108441,9/24/2020,9/30/2020,Sarah Bern,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",4,0%,"$1,800.00 ",Great Service
2639,CA-2017-108441,9/24/2020,9/30/2020,Sarah Bern,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3,20%,"$1,620.00 ",Long Line
2640,CA-2017-108441,9/24/2020,9/30/2020,Sarah Bern,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,3,0%,"$1,350.00 ",Friendly
2641,CA-2017-108441,9/24/2020,9/30/2020,Sarah Bern,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,4,10%,"$1,980.00 ",Cheapest Shipping Company
2642,CA-2015-169740,6/4/2020,6/9/2020,Liz MacKendrick,New vision-Kingston,4,$500.00 ,Kingston,5,3,4, -   ,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,1,0%,$500.00 ,Long Line
2643,CA-2016-124051,4/12/2020,4/13/2020,Kelly Andreada,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,6,20%,"$5,400.00 ",Very Log Wait
2644,CA-2016-149111,7/31/2019,8/4/2019,Ben Ferrer,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,TEC-PH-10003092,Technology,Phones,Motorola L804,1,20%,$748.80 ,Unprofessional
2645,CA-2016-149111,7/31/2019,8/4/2019,Ben Ferrer,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8,20%,"$5,990.40 ",Limited Parking
2646,CA-2014-131002,12/20/2019,12/25/2019,Tom Boeckenhauer,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",3,0%,"$1,350.00 ",Unbeatable
2647,CA-2014-131002,12/20/2019,12/25/2019,Tom Boeckenhauer,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",3,0%,"$1,350.00 ",Unbeatable
2648,CA-2014-131002,12/20/2019,12/25/2019,Tom Boeckenhauer,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,2,0%,$900.00 ,Speed
2649,CA-2014-131002,12/20/2019,12/25/2019,Tom Boeckenhauer,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",6,0%,"$2,700.00 ",Unbeatable
2650,CA-2014-131002,12/20/2019,12/25/2019,Tom Boeckenhauer,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,3,0%,"$1,350.00 ",Friendly
2651,US-2016-146794,1/9/2020,1/14/2020,Sally Hughsby,Mailpac-St. James,5,"$1,248.00 ",St. James,2,2,4,3,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,5,15%,"$7,176.00 ",Long Line
2652,CA-2017-112515,12/30/2020,1/3/2021,Alan Schoenberger,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,3,20%,"$2,700.00 ",Speedy Devlivery 
2653,CA-2017-112515,12/30/2020,1/3/2021,Alan Schoenberger,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",3,20%,"$2,700.00 ",Very Log Wait
2654,CA-2017-112515,12/30/2020,1/3/2021,Alan Schoenberger,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,3,0%,"$2,250.00 ",Speed
2655,CA-2017-112515,12/30/2020,1/3/2021,Alan Schoenberger,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",3,0%,"$2,250.00 ",Quality Customer Service
2656,CA-2017-112515,12/30/2020,1/3/2021,Alan Schoenberger,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",2,20%,"$1,800.00 ",Long Line
2657,CA-2017-112515,12/30/2020,1/3/2021,Alan Schoenberger,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",2,0%,"$1,500.00 ",Unbeatable
2658,CA-2017-112515,12/30/2020,1/3/2021,Alan Schoenberger,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-LA-10001175,Office Supplies,Labels,Avery 514,5,0%,"$3,750.00 ",Friendly
2659,CA-2016-150343,11/29/2019,12/3/2019,Pete Kriz,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,3,0%,"$14,890.91 ",Friendly
2660,CA-2015-135538,4/7/2019,4/11/2019,Harold Ryan,Tara Courier-Kingston,3,$624.00 ,Kingston,2,3,5,4,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,4,20%,"$2,995.20 ",Long Line
2661,CA-2017-123372,3/12/2021,3/16/2021,Deirdre Greer,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,TEC-PH-10002834,Technology,Phones,Google Nexus 5,11,0%,"$6,864.00 ",Good Condtion
2662,CA-2017-123372,3/12/2021,3/16/2021,Deirdre Greer,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",2,0%,"$1,248.00 ",Reseanable Cost
2663,CA-2017-159604,7/27/2020,7/28/2020,Craig Leslie,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,2,0%,"$1,248.00 ",Speedy Devlivery 
2664,CA-2016-164784,8/14/2019,8/17/2019,Herbert Flentye,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,OFF-LA-10001569,Office Supplies,Labels,Avery 499,1,20%,$748.80 ,Courteryous 
2665,CA-2016-164784,8/14/2019,8/17/2019,Herbert Flentye,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,3,40%,"$2,620.80 ",Speed
2666,CA-2016-164784,8/14/2019,8/17/2019,Herbert Flentye,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2,70%,"$2,121.60 ",Reseanable Cost
2667,CA-2016-111794,1/14/2020,1/14/2020,Hunter Glantz,DHL-Kingston,4,"$2,272.73 ",Kingston, -   ,5,4,5,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,3,20%,"$8,181.82 ",Speed
2668,CA-2016-111794,1/14/2020,1/14/2020,Hunter Glantz,DHL-Kingston,4,"$2,272.73 ",Kingston, -   ,5,4,5,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,1,20%,"$2,727.27 ",Good Condtion
2669,US-2015-139759,12/7/2020,12/12/2020,Nancy Lomonaco,DHL-Kingston,4,"$2,272.73 ",Kingston, -   ,5,4,5,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",1,20%,"$2,727.27 ",Good Prices
2670,US-2015-139759,12/7/2020,12/12/2020,Nancy Lomonaco,DHL-Kingston,4,"$2,272.73 ",Kingston, -   ,5,4,5,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,4,0%,"$9,090.91 ",Good Condtion
2671,CA-2014-126403,12/22/2019,12/25/2019,Rick Reed,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,3,0%,"$1,872.00 ",Good Condtion
2672,CA-2014-126403,12/22/2019,12/25/2019,Rick Reed,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,6,0%,"$3,744.00 ",Friendly
2673,CA-2014-126403,12/22/2019,12/25/2019,Rick Reed,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,2,0%,"$1,248.00 ",Good Condtion
2674,CA-2014-126403,12/22/2019,12/25/2019,Rick Reed,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,5,0%,"$3,120.00 ",Quality Customer Service
2675,CA-2017-136875,3/17/2021,3/17/2021,Toby Carlisle,Tara Courier-Kingston,3,$624.00 ,Kingston,2,3,5,4,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,3,0%,"$1,872.00 ",Great Time
2676,CA-2017-132185,3/11/2021,3/16/2021,Doug Bickford,Tara Courier-Hanover,3,$624.00 ,Hanover,2,2,4,4,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,5,20%,"$3,744.00 ",Friendly
2677,CA-2017-132185,3/11/2021,3/16/2021,Doug Bickford,Tara Courier-Hanover,3,$624.00 ,Hanover,2,2,4,4,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,1,20%,$748.80 ,Fast
2678,US-2014-160780,10/3/2019,10/3/2019,Stewart Visinsky,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",7,70%,"$7,425.60 ",Great Time
2679,US-2014-160780,10/3/2019,10/3/2019,Stewart Visinsky,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",2,70%,"$2,121.60 ",Long Line
2680,CA-2017-127026,5/5/2020,5/11/2020,Mick Hernandez,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5,0%,"$3,120.00 ",Good Prices
2681,CA-2017-127026,5/5/2020,5/11/2020,Mick Hernandez,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,5,0%,"$3,120.00 ",Courteryous 
2682,CA-2017-127026,5/5/2020,5/11/2020,Mick Hernandez,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",4,0%,"$2,496.00 ",Friendly
2683,CA-2017-127026,5/5/2020,5/11/2020,Mick Hernandez,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,3,10%,"$2,059.20 ",Very Log Wait
2684,CA-2017-127026,5/5/2020,5/11/2020,Mick Hernandez,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",1,0%,$624.00 ,Quality Customer Service
2685,CA-2017-137085,10/11/2020,10/18/2020,Carol Triggs,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,9,20%,"$53,607.27 ",Great Service
2686,CA-2016-133123,12/20/2019,12/25/2019,Karl Braun,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",3,20%,"$2,520.00 ",Good Condtion
2687,CA-2016-133123,12/20/2019,12/25/2019,Karl Braun,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,2,70%,"$2,380.00 ",No Partking
